age,job,marital,education,default_status,balance,housing,loan,contact,day,month,duration_minutes,campaign,previous,poutcome,y,pdays,Cluster
41,blue-collar,married,secondary,no,1885.0,yes,no,cellular,7,apr,2.63,2,0,unknown,no,-1,1
44,unemployed,married,secondary,no,728.0,yes,no,cellular,7,apr,3.08,1,11,failure,no,328,0
41,management,married,tertiary,no,5.0,yes,no,cellular,7,apr,9.03,3,3,failure,no,140,0
30,technician,single,secondary,no,3568.0,yes,no,cellular,7,apr,4.42,1,0,unknown,no,-1,1
31,technician,single,secondary,no,2484.0,yes,no,cellular,7,apr,9.37,1,0,unknown,no,-1,1
51,blue-collar,married,secondary,no,4787.0,yes,no,cellular,7,apr,14.92,1,0,unknown,yes,-1,3
39,services,single,secondary,no,600.0,no,no,cellular,7,apr,4.62,1,0,unknown,no,-1,1
43,blue-collar,married,secondary,no,1617.0,yes,no,cellular,7,apr,3.98,1,0,unknown,no,-1,1
35,blue-collar,married,primary,no,-210.0,yes,yes,telephone,7,apr,3.92,3,0,unknown,no,-1,1
34,unemployed,married,secondary,no,428.0,yes,no,cellular,7,apr,3.68,2,3,other,no,267,0
51,blue-collar,married,secondary,no,984.0,yes,no,telephone,7,apr,5.88,4,0,unknown,no,-1,1
50,management,married,secondary,no,732.0,no,no,cellular,7,apr,12.27,7,0,unknown,no,-1,3
48,management,divorced,tertiary,no,351.0,yes,no,cellular,7,apr,12.08,3,0,unknown,no,-1,3
54,blue-collar,married,secondary,no,5521.0,yes,no,cellular,7,apr,9.68,2,0,unknown,no,-1,1
30,management,married,tertiary,no,8623.0,no,no,cellular,8,apr,2.72,3,0,unknown,no,-1,1
45,housemaid,married,primary,no,317.0,yes,no,cellular,8,apr,5.42,2,0,unknown,no,-1,1
40,blue-collar,single,primary,no,446.0,yes,no,cellular,8,apr,9.9,4,1,failure,no,331,0
56,technician,married,secondary,no,2847.0,no,no,cellular,8,apr,5.45,1,0,unknown,yes,-1,1
49,management,married,tertiary,no,519.0,yes,no,cellular,8,apr,1.63,1,0,unknown,no,-1,1
55,blue-collar,married,secondary,no,1358.0,no,no,cellular,8,apr,2.48,1,0,unknown,no,-1,1
35,blue-collar,married,secondary,no,0.0,yes,yes,cellular,8,apr,8.65,1,0,unknown,no,-1,1
38,blue-collar,married,secondary,no,6994.0,yes,no,telephone,8,apr,2.82,1,2,failure,no,139,0
42,technician,married,secondary,no,233.0,no,no,cellular,8,apr,1.63,1,4,failure,no,231,0
36,blue-collar,single,secondary,no,1822.0,yes,no,cellular,8,apr,15.87,1,1,other,yes,323,0
35,technician,single,secondary,no,16.0,yes,no,cellular,8,apr,15.05,1,0,unknown,yes,-1,3
37,technician,married,secondary,no,720.0,yes,no,cellular,8,apr,0.97,3,0,unknown,no,-1,1
54,technician,married,secondary,no,3323.0,yes,yes,cellular,8,apr,0.98,3,0,unknown,no,-1,1
57,blue-collar,married,primary,no,5949.0,yes,no,cellular,8,apr,2.05,1,0,unknown,no,-1,1
36,technician,single,secondary,no,524.0,yes,no,cellular,8,apr,1.58,1,0,unknown,no,-1,1
53,admin.,married,secondary,no,35.0,yes,no,cellular,8,apr,1.62,1,0,unknown,no,-1,1
65,retired,married,secondary,no,20806.0,no,no,telephone,8,apr,8.72,2,0,unknown,yes,-1,3
35,admin.,married,secondary,no,126.0,yes,no,cellular,8,apr,4.47,1,0,unknown,no,-1,1
35,blue-collar,married,secondary,no,2926.0,yes,no,cellular,8,apr,3.03,1,25,failure,no,292,0
28,technician,married,secondary,no,139.0,yes,yes,cellular,8,apr,1.2,1,0,unknown,no,-1,1
49,management,married,tertiary,no,78.0,yes,no,cellular,8,apr,1.08,3,0,unknown,no,-1,1
27,student,single,tertiary,no,3687.0,no,no,cellular,8,apr,5.58,2,0,unknown,no,-1,1
37,admin.,single,secondary,no,810.0,yes,no,cellular,8,apr,6.27,1,1,failure,no,295,0
35,technician,single,tertiary,no,458.0,yes,no,cellular,8,apr,35.48,1,3,failure,no,322,3
35,blue-collar,married,secondary,no,1993.0,yes,no,cellular,8,apr,7.7,2,0,unknown,no,-1,1
54,unemployed,married,secondary,no,377.0,no,no,cellular,8,apr,18.9,1,0,unknown,yes,-1,3
31,admin.,married,secondary,no,941.0,yes,no,cellular,8,apr,3.55,4,0,unknown,no,-1,1
55,self-employed,married,secondary,no,12159.0,yes,no,cellular,8,apr,2.98,5,4,failure,no,139,0
39,admin.,married,secondary,no,217.0,yes,no,cellular,8,apr,4.73,1,4,failure,no,308,0
48,management,married,secondary,no,4415.0,yes,no,cellular,8,apr,17.2,3,7,failure,yes,141,3
44,self-employed,divorced,secondary,no,522.0,yes,no,cellular,8,apr,4.02,1,0,unknown,no,-1,1
34,student,single,tertiary,no,3404.0,yes,no,cellular,8,apr,7.0,1,5,failure,no,139,0
36,self-employed,married,primary,no,1094.0,yes,no,cellular,8,apr,4.85,1,1,failure,no,335,0
45,blue-collar,married,primary,no,31.0,no,no,cellular,8,apr,6.55,2,1,other,no,310,0
32,technician,married,secondary,no,303.0,yes,no,cellular,8,apr,2.5,1,4,failure,yes,267,0
60,admin.,divorced,secondary,no,12039.0,no,no,telephone,8,apr,3.93,1,0,unknown,yes,-1,1
38,technician,married,tertiary,no,3234.0,no,no,cellular,8,apr,4.68,1,2,success,no,141,0
42,blue-collar,married,secondary,no,363.0,no,no,cellular,8,apr,1.68,2,0,unknown,no,-1,1
40,entrepreneur,married,tertiary,no,2310.0,yes,yes,cellular,8,apr,2.0,1,1,failure,no,294,0
28,student,single,secondary,no,11555.0,no,no,cellular,8,apr,2.08,2,0,unknown,no,-1,1
68,retired,married,primary,no,1759.0,no,no,telephone,8,apr,3.08,1,0,unknown,no,-1,1
52,services,married,primary,no,821.0,yes,yes,cellular,8,apr,7.1,2,0,unknown,no,-1,1
37,admin.,married,tertiary,no,2693.0,yes,no,cellular,8,apr,4.35,1,0,unknown,no,-1,1
34,blue-collar,married,unknown,no,11.0,yes,no,cellular,8,apr,3.88,1,0,unknown,no,-1,1
67,retired,married,secondary,no,1443.0,no,no,cellular,8,apr,4.08,1,0,unknown,yes,-1,1
34,technician,married,secondary,no,2726.0,yes,no,cellular,8,apr,1.12,1,0,unknown,no,-1,1
35,blue-collar,married,secondary,no,21.0,yes,no,cellular,8,apr,11.05,2,0,unknown,no,-1,3
27,technician,single,tertiary,no,4661.0,no,no,cellular,8,apr,1.9,1,0,unknown,yes,-1,1
27,services,single,tertiary,no,128.0,no,no,cellular,8,apr,1.38,1,0,unknown,no,-1,1
33,management,single,tertiary,no,259.0,no,no,cellular,8,apr,3.25,6,0,unknown,no,-1,1
46,blue-collar,married,primary,no,1204.0,yes,no,cellular,8,apr,2.32,2,0,unknown,no,-1,1
57,management,married,tertiary,no,1287.0,yes,no,cellular,8,apr,3.0,2,0,unknown,no,-1,1
32,management,single,tertiary,no,1781.0,no,no,cellular,8,apr,5.35,1,0,unknown,yes,-1,1
36,entrepreneur,married,secondary,no,419.0,yes,no,cellular,8,apr,0.57,3,0,unknown,no,-1,1
34,technician,married,secondary,no,209.0,yes,yes,cellular,8,apr,6.25,2,0,unknown,no,-1,1
39,technician,single,secondary,no,1048.0,yes,yes,cellular,8,apr,3.35,2,0,unknown,no,-1,1
26,admin.,married,secondary,no,3415.0,no,no,cellular,8,apr,3.48,1,0,unknown,yes,-1,1
55,unemployed,married,secondary,no,12.0,no,no,cellular,8,apr,2.78,1,0,unknown,no,-1,1
50,technician,single,secondary,no,-97.0,yes,no,cellular,8,apr,7.08,1,2,failure,no,306,0
60,unemployed,married,secondary,no,2000.0,no,no,cellular,8,apr,0.97,1,0,unknown,no,-1,1
32,technician,married,secondary,no,1951.0,yes,no,cellular,8,apr,8.63,2,2,failure,no,261,0
71,housemaid,married,primary,no,227.0,no,no,cellular,8,apr,1.23,1,0,unknown,no,-1,1
58,blue-collar,married,primary,no,189.0,yes,no,telephone,8,apr,1.98,1,0,unknown,no,-1,1
61,housemaid,married,tertiary,no,1389.0,no,no,cellular,8,apr,4.17,1,0,unknown,no,-1,1
33,management,single,tertiary,no,318.0,yes,no,cellular,8,apr,19.83,1,3,other,yes,141,3
32,admin.,single,secondary,no,5.0,yes,yes,cellular,8,apr,1.83,1,0,unknown,no,-1,1
50,management,married,unknown,no,5043.0,yes,yes,cellular,8,apr,3.35,1,0,unknown,no,-1,1
46,entrepreneur,married,tertiary,no,4726.0,yes,no,cellular,8,apr,6.75,1,0,unknown,no,-1,1
32,self-employed,single,tertiary,no,562.0,yes,yes,cellular,8,apr,1.4,1,0,unknown,no,-1,1
44,admin.,married,secondary,no,1807.0,yes,yes,cellular,8,apr,3.82,1,1,failure,no,313,0
48,admin.,single,secondary,no,1234.0,yes,no,cellular,8,apr,3.13,1,0,unknown,no,-1,1
25,admin.,single,secondary,no,654.0,no,no,cellular,8,apr,3.6,1,0,unknown,no,-1,1
35,management,married,tertiary,no,1725.0,yes,yes,cellular,8,apr,3.0,2,7,failure,no,254,0
56,technician,married,tertiary,no,655.0,yes,yes,cellular,8,apr,5.43,1,0,unknown,no,-1,1
46,management,married,tertiary,no,964.0,yes,no,cellular,8,apr,2.9,1,0,unknown,no,-1,1
33,blue-collar,married,secondary,no,370.0,yes,no,cellular,8,apr,4.15,1,0,unknown,no,-1,1
21,student,single,primary,no,423.0,no,no,cellular,8,apr,1.73,5,0,unknown,yes,-1,1
35,management,married,tertiary,no,24.0,yes,no,cellular,8,apr,2.82,1,2,failure,no,231,0
39,management,married,tertiary,no,271.0,yes,no,cellular,8,apr,1.68,1,0,unknown,no,-1,1
30,technician,single,secondary,no,2544.0,no,no,cellular,8,apr,1.8,2,0,unknown,yes,-1,1
41,blue-collar,married,secondary,no,1521.0,yes,no,cellular,8,apr,0.77,4,0,unknown,no,-1,1
39,services,married,secondary,no,702.0,yes,no,cellular,8,apr,5.05,1,1,failure,no,300,0
27,student,single,secondary,no,2614.0,no,no,cellular,8,apr,2.38,2,0,unknown,yes,-1,1
40,technician,married,secondary,no,1832.0,no,no,cellular,8,apr,2.98,2,0,unknown,no,-1,1
30,services,single,secondary,no,1268.0,yes,no,cellular,8,apr,1.75,4,8,other,yes,320,0
36,blue-collar,married,secondary,no,536.0,yes,no,cellular,8,apr,4.57,3,0,unknown,yes,-1,1
54,entrepreneur,married,tertiary,no,1063.0,yes,no,telephone,8,apr,11.5,7,0,unknown,no,-1,3
36,management,single,tertiary,no,223.0,yes,no,cellular,8,apr,4.68,3,0,unknown,no,-1,1
31,management,single,secondary,no,1088.0,yes,no,cellular,8,apr,9.58,2,0,unknown,yes,-1,1
42,blue-collar,married,secondary,no,3168.0,yes,no,cellular,8,apr,12.73,2,0,unknown,no,-1,3
24,student,single,secondary,no,745.0,yes,no,telephone,8,apr,1.55,2,0,unknown,no,-1,1
27,admin.,married,secondary,no,1293.0,yes,no,cellular,8,apr,27.75,3,0,unknown,yes,-1,3
26,blue-collar,married,secondary,no,352.0,yes,no,cellular,8,apr,3.55,3,4,other,no,317,0
37,technician,married,secondary,no,523.0,yes,no,cellular,8,apr,2.85,2,4,failure,no,139,0
29,management,single,tertiary,no,1377.0,no,no,cellular,8,apr,9.13,2,0,unknown,yes,-1,1
38,blue-collar,single,secondary,no,2580.0,yes,no,cellular,8,apr,28.18,2,3,failure,yes,264,3
50,blue-collar,married,secondary,no,562.0,yes,no,cellular,8,apr,4.67,2,0,unknown,no,-1,1
23,admin.,single,tertiary,no,314.0,no,yes,cellular,8,apr,2.37,4,0,unknown,yes,-1,1
30,management,married,tertiary,no,357.0,yes,no,cellular,8,apr,1.3,2,2,other,no,289,0
37,services,single,secondary,no,248.0,yes,no,cellular,8,apr,6.95,2,3,failure,no,57,1
35,unemployed,married,tertiary,no,1057.0,yes,no,cellular,8,apr,15.03,2,0,unknown,no,-1,3
38,technician,married,tertiary,no,206.0,no,no,cellular,8,apr,5.83,2,0,unknown,yes,-1,1
29,technician,married,secondary,no,23.0,yes,no,cellular,8,apr,1.68,2,0,unknown,no,-1,1
25,admin.,single,tertiary,no,1420.0,no,no,cellular,8,apr,2.07,2,0,unknown,no,-1,1
58,retired,divorced,tertiary,no,5253.0,no,no,cellular,9,apr,2.7,4,3,failure,no,295,0
38,blue-collar,married,secondary,no,13849.0,yes,no,cellular,9,apr,4.77,4,5,failure,no,321,0
32,technician,married,secondary,no,344.0,yes,no,cellular,9,apr,1.13,3,2,failure,no,140,0
33,blue-collar,married,primary,no,331.0,yes,no,cellular,9,apr,7.25,2,3,failure,no,314,0
44,blue-collar,married,primary,no,1704.0,yes,no,cellular,9,apr,5.2,2,0,unknown,no,-1,1
54,admin.,married,primary,no,546.0,yes,no,telephone,9,apr,0.67,1,0,unknown,no,-1,1
37,technician,single,tertiary,no,3315.0,yes,no,cellular,9,apr,13.67,2,0,unknown,no,-1,3
48,management,divorced,tertiary,no,507.0,yes,no,cellular,9,apr,8.8,1,0,unknown,no,-1,1
36,blue-collar,married,primary,no,2730.0,yes,no,cellular,9,apr,1.75,1,1,failure,no,323,0
30,technician,single,secondary,no,3286.0,yes,no,cellular,9,apr,12.38,1,0,unknown,yes,-1,3
57,blue-collar,married,secondary,no,1412.0,yes,no,cellular,9,apr,1.48,1,1,failure,no,330,0
26,student,single,secondary,no,766.0,no,no,cellular,9,apr,2.08,6,0,unknown,no,-1,1
41,services,married,secondary,no,803.0,yes,no,cellular,9,apr,9.87,4,3,failure,yes,316,0
28,management,single,tertiary,no,781.0,no,no,cellular,9,apr,2.08,6,0,unknown,no,-1,1
53,blue-collar,married,primary,no,1090.0,yes,no,cellular,9,apr,3.45,1,0,unknown,no,-1,1
34,management,married,tertiary,no,159.0,yes,yes,cellular,9,apr,2.5,1,2,other,no,275,0
55,admin.,married,unknown,no,2038.0,no,no,cellular,9,apr,6.57,1,0,unknown,yes,-1,1
39,management,married,tertiary,no,272.0,yes,no,cellular,9,apr,1.42,1,1,other,no,325,0
33,technician,single,secondary,no,719.0,yes,no,cellular,9,apr,7.47,2,6,failure,yes,316,0
51,blue-collar,divorced,primary,no,155.0,yes,yes,cellular,9,apr,3.67,1,1,failure,no,142,1
33,services,married,secondary,no,-329.0,yes,no,cellular,9,apr,1.88,1,0,unknown,no,-1,1
39,technician,married,secondary,no,6533.0,yes,no,cellular,9,apr,3.77,1,0,unknown,no,-1,1
42,technician,married,unknown,no,254.0,yes,no,cellular,9,apr,4.02,1,1,failure,no,336,0
39,technician,married,secondary,no,958.0,yes,no,cellular,9,apr,2.35,5,4,failure,no,142,0
49,admin.,married,secondary,no,909.0,yes,no,cellular,9,apr,12.17,1,0,unknown,no,-1,3
34,blue-collar,married,primary,no,1451.0,yes,no,cellular,9,apr,12.75,3,0,unknown,no,-1,3
42,management,married,tertiary,no,1773.0,no,no,cellular,9,apr,5.18,1,1,failure,no,336,0
53,admin.,single,secondary,no,2892.0,no,no,cellular,9,apr,8.78,3,0,unknown,yes,-1,1
56,blue-collar,married,primary,no,247.0,no,no,telephone,9,apr,2.1,4,0,unknown,no,-1,1
35,management,married,primary,no,0.0,yes,yes,cellular,9,apr,4.33,3,0,unknown,no,-1,1
59,admin.,married,secondary,no,817.0,no,no,cellular,9,apr,5.07,1,0,unknown,no,-1,1
29,blue-collar,single,secondary,no,314.0,yes,no,cellular,9,apr,2.68,1,2,other,no,316,0
32,admin.,married,secondary,no,393.0,yes,no,cellular,9,apr,3.93,1,1,failure,no,330,0
34,unemployed,married,secondary,no,438.0,yes,yes,cellular,9,apr,4.53,1,1,failure,no,323,0
35,admin.,married,secondary,no,159.0,yes,no,cellular,9,apr,4.32,2,1,failure,no,262,0
36,management,married,tertiary,no,1198.0,yes,no,cellular,9,apr,4.63,3,0,unknown,no,-1,1
35,blue-collar,married,secondary,no,63.0,yes,no,cellular,9,apr,2.32,1,0,unknown,no,-1,1
36,admin.,married,secondary,no,3268.0,no,no,cellular,9,apr,7.15,2,0,unknown,no,-1,1
42,technician,married,secondary,no,488.0,no,no,cellular,9,apr,3.83,1,1,other,no,325,0
51,blue-collar,married,primary,no,5131.0,yes,no,cellular,9,apr,5.8,1,2,failure,no,329,0
34,services,single,primary,no,25.0,yes,yes,cellular,9,apr,1.6,4,8,other,no,314,0
43,management,married,unknown,no,275.0,no,no,cellular,9,apr,1.82,2,2,failure,no,339,0
47,admin.,married,secondary,no,0.0,no,no,cellular,9,apr,2.65,1,0,unknown,no,-1,1
48,services,divorced,secondary,no,3186.0,no,yes,cellular,9,apr,1.73,1,0,unknown,no,-1,1
35,admin.,married,secondary,no,898.0,yes,no,cellular,9,apr,3.57,1,0,unknown,yes,-1,1
58,retired,married,secondary,no,2126.0,no,no,cellular,9,apr,3.07,1,0,unknown,no,-1,1
42,entrepreneur,married,secondary,no,0.0,yes,no,cellular,9,apr,5.52,1,4,failure,yes,140,0
55,management,divorced,tertiary,no,271.0,yes,no,cellular,9,apr,3.18,4,0,unknown,no,-1,1
34,technician,married,secondary,no,1012.0,yes,yes,cellular,9,apr,5.88,2,1,success,no,163,0
35,admin.,married,secondary,no,-312.0,no,no,cellular,9,apr,3.13,1,0,unknown,no,-1,1
34,self-employed,single,secondary,no,1261.0,yes,no,cellular,9,apr,2.82,2,0,unknown,no,-1,1
30,blue-collar,married,secondary,no,177.0,yes,no,cellular,9,apr,1.03,2,3,failure,no,332,0
40,management,divorced,tertiary,no,1315.0,yes,no,cellular,9,apr,7.77,2,5,failure,no,141,0
43,blue-collar,married,secondary,no,664.0,yes,no,cellular,9,apr,4.83,2,1,failure,no,301,0
55,self-employed,married,secondary,no,2408.0,no,no,telephone,9,apr,5.45,2,1,failure,no,140,1
29,admin.,married,tertiary,no,332.0,no,no,cellular,9,apr,2.98,1,0,unknown,yes,-1,1
34,blue-collar,married,secondary,no,1235.0,yes,yes,cellular,9,apr,7.73,1,0,unknown,no,-1,1
31,services,single,secondary,no,900.0,yes,no,cellular,9,apr,3.68,2,6,failure,no,140,0
53,admin.,divorced,secondary,no,2647.0,yes,no,cellular,9,apr,8.23,1,0,unknown,no,-1,1
39,management,married,tertiary,no,399.0,no,no,cellular,9,apr,8.4,1,0,unknown,no,-1,1
68,retired,divorced,primary,no,695.0,no,no,cellular,9,apr,3.88,1,0,unknown,yes,-1,1
20,student,single,secondary,no,1819.0,no,no,cellular,9,apr,4.08,3,0,unknown,yes,-1,1
31,blue-collar,single,secondary,no,501.0,yes,no,cellular,9,apr,2.2,1,0,unknown,no,-1,1
39,admin.,married,secondary,no,0.0,no,no,cellular,9,apr,1.77,2,0,unknown,no,-1,1
36,entrepreneur,married,tertiary,no,0.0,yes,no,cellular,9,apr,5.65,1,0,unknown,no,-1,1
30,management,single,tertiary,no,2544.0,no,no,cellular,9,apr,2.53,2,0,unknown,yes,-1,1
41,blue-collar,married,primary,no,3658.0,yes,no,cellular,9,apr,4.47,1,1,failure,no,330,0
30,technician,single,tertiary,no,987.0,no,no,cellular,9,apr,1.63,6,0,unknown,no,-1,1
37,technician,single,secondary,no,1590.0,yes,no,cellular,9,apr,2.02,5,3,other,no,315,0
31,admin.,single,secondary,no,3323.0,yes,no,cellular,9,apr,5.62,2,0,unknown,no,-1,1
40,management,single,tertiary,no,-318.0,yes,yes,cellular,9,apr,2.22,1,0,unknown,no,-1,1
40,blue-collar,married,secondary,no,1074.0,yes,no,cellular,9,apr,1.5,2,0,unknown,no,-1,1
40,blue-collar,married,secondary,no,1554.0,yes,no,cellular,9,apr,6.42,2,1,failure,no,331,0
34,entrepreneur,married,secondary,no,1847.0,yes,no,cellular,9,apr,9.05,3,6,failure,no,321,0
38,admin.,single,tertiary,no,-898.0,yes,no,cellular,9,apr,5.75,2,1,failure,no,323,0
32,blue-collar,married,secondary,no,759.0,yes,no,cellular,9,apr,5.28,5,0,unknown,yes,-1,1
34,services,married,secondary,no,404.0,yes,no,cellular,9,apr,3.47,12,1,failure,no,337,0
25,management,single,tertiary,no,565.0,yes,no,cellular,9,apr,2.92,1,0,unknown,no,-1,1
34,admin.,married,tertiary,no,899.0,yes,no,cellular,9,apr,10.45,2,7,failure,no,141,0
46,blue-collar,married,primary,no,952.0,yes,no,cellular,9,apr,3.88,4,0,unknown,no,-1,1
28,management,divorced,tertiary,no,229.0,yes,no,cellular,9,apr,17.37,2,2,other,yes,315,3
36,blue-collar,single,secondary,no,5396.0,yes,no,cellular,9,apr,8.17,2,0,unknown,no,-1,1
37,management,divorced,tertiary,no,443.0,yes,no,cellular,9,apr,4.0,3,0,unknown,no,-1,1
35,entrepreneur,married,tertiary,no,7962.0,yes,no,cellular,9,apr,4.58,2,2,failure,no,140,0
36,technician,married,secondary,no,569.0,yes,no,cellular,9,apr,4.42,1,5,failure,no,323,0
39,technician,married,tertiary,no,1161.0,yes,no,cellular,9,apr,3.93,1,1,failure,no,336,0
33,management,married,tertiary,no,0.0,no,no,cellular,13,apr,4.07,2,0,unknown,no,-1,1
32,technician,married,secondary,no,1539.0,yes,no,cellular,13,apr,2.67,3,0,unknown,no,-1,1
36,management,married,tertiary,no,1.0,yes,yes,cellular,13,apr,1.4,2,0,unknown,no,-1,1
40,management,married,tertiary,no,1548.0,yes,no,cellular,13,apr,1.68,3,0,unknown,no,-1,1
43,blue-collar,married,primary,no,2901.0,yes,no,cellular,13,apr,2.98,4,0,unknown,no,-1,1
29,blue-collar,married,primary,no,18.0,yes,no,cellular,13,apr,4.95,3,0,unknown,no,-1,1
35,technician,married,secondary,no,327.0,yes,no,cellular,13,apr,8.95,3,0,unknown,no,-1,1
43,blue-collar,married,secondary,no,678.0,yes,yes,cellular,13,apr,4.98,3,0,unknown,no,-1,1
41,blue-collar,married,secondary,no,-56.0,yes,no,cellular,13,apr,2.28,1,2,other,no,333,0
42,entrepreneur,married,tertiary,no,1068.0,yes,no,cellular,13,apr,7.4,1,8,failure,no,300,0
45,blue-collar,married,secondary,no,96.0,yes,no,cellular,13,apr,5.8,3,2,failure,yes,256,0
36,admin.,single,secondary,no,2556.0,yes,no,cellular,13,apr,5.7,1,0,unknown,no,-1,1
34,admin.,married,secondary,no,1499.0,yes,no,cellular,13,apr,3.1,1,2,failure,no,327,0
34,blue-collar,married,secondary,no,837.0,yes,yes,cellular,13,apr,8.25,1,0,unknown,no,-1,1
30,management,married,tertiary,no,1418.0,yes,yes,cellular,13,apr,3.08,2,0,unknown,no,-1,1
29,technician,single,secondary,no,110.0,yes,no,cellular,13,apr,17.27,1,0,unknown,yes,-1,3
52,blue-collar,married,secondary,no,8180.0,yes,no,cellular,13,apr,1.35,1,1,failure,no,144,0
31,blue-collar,married,secondary,no,1406.0,yes,yes,cellular,13,apr,18.18,2,0,unknown,yes,-1,3
44,admin.,divorced,secondary,no,21.0,yes,no,cellular,13,apr,11.35,3,0,unknown,no,-1,3
39,services,divorced,secondary,no,0.0,yes,no,cellular,13,apr,16.77,2,0,unknown,yes,-1,3
43,blue-collar,divorced,secondary,no,59.0,yes,no,cellular,13,apr,2.62,3,0,unknown,no,-1,1
45,admin.,single,secondary,no,946.0,yes,no,cellular,13,apr,12.57,3,6,failure,no,143,0
60,management,married,primary,no,252.0,yes,yes,cellular,13,apr,2.05,2,3,failure,no,147,0
49,blue-collar,single,secondary,no,8982.0,yes,no,cellular,13,apr,7.83,2,1,failure,no,334,0
31,management,married,tertiary,no,357.0,yes,no,cellular,13,apr,3.35,2,5,failure,no,228,0
31,blue-collar,married,secondary,no,1716.0,yes,no,cellular,13,apr,9.03,2,2,other,no,340,0
38,admin.,divorced,secondary,no,3834.0,yes,no,cellular,13,apr,6.05,2,1,failure,no,327,0
30,blue-collar,single,primary,no,464.0,yes,no,cellular,13,apr,11.43,1,0,unknown,no,-1,3
43,blue-collar,married,primary,no,1288.0,yes,no,cellular,13,apr,2.27,1,1,failure,no,334,0
43,blue-collar,married,secondary,no,2355.0,yes,yes,cellular,13,apr,5.55,3,0,unknown,no,-1,1
38,blue-collar,married,secondary,no,1663.0,yes,no,cellular,13,apr,3.62,3,1,failure,no,327,0
42,blue-collar,married,primary,no,7735.0,yes,no,cellular,13,apr,2.77,1,2,failure,no,144,0
